time,cmd_lin_x,cmd_lin_y,cmd_lin_z,cmd_ang_x,cmd_ang_y,cmd_ang_z,odom_pos_x,odom_pos_y,odom_pos_z,odom_ori_x,odom_ori_y,odom_ori_z,odom_ori_w,path_topic_count
1743846731.885909,0.4,0.0,0.0,0.0,0.0,0.16835909617715517,0.7151477214278792,0.5997037180800042,-0.001000715188911993,5.422277384406366e-06,0.003845593799178736,-0.0034227879129694948,0.9999867478631074,100
1743846731.8956974,0.4,0.0,0.0,0.0,0.0,0.17107823216126264,0.7151477214278792,0.5997037180800042,-0.001000715188911993,5.422277384406366e-06,0.003845593799178736,-0.0034227879129694948,0.9999867478631074,100
1743846731.909826,0.4,0.0,0.0,0.0,0.0,0.17107823216126264,0.7265504106631753,0.5996194280017354,-0.0010009913241458765,7.635772890328176e-06,0.003847217636408785,-0.0040606805527883,0.9999843547434136,100
1743846731.9610941,0.4,0.0,0.0,0.0,0.0,0.17463306125746936,0.7265504106631753,0.5996194280017354,-0.0010009913241458765,7.635772890328176e-06,0.003847217636408785,-0.0040606805527883,0.9999843547434136,100
1743846731.9680188,0.4,0.0,0.0,0.0,0.0,0.17904613552543236,0.7265504106631753,0.5996194280017354,-0.0010009913241458765,7.635772890328176e-06,0.003847217636408785,-0.0040606805527883,0.9999843547434136,100
1743846731.9821124,0.4,0.0,0.0,0.0,0.0,0.17904613552543236,0.7511232035139318,0.5993808426242161,-0.0010016678644987342,1.3604636911352713e-05,0.0038542252212253186,-0.005330278049932517,0.999978366215374,100
1743846731.9891882,0.4,0.0,0.0,0.0,0.0,0.18173577194579713,0.7511232035139318,0.5993808426242161,-0.0010016678644987342,1.3604636911352713e-05,0.0038542252212253186,-0.005330278049932517,0.999978366215374,100
1743846732.0381172,0.4,0.0,0.0,0.0,0.0,0.18173577194579713,0.7776463498831137,0.5991853521457251,-0.0010021214600723326,-1.2733397599012344e-06,0.003859052231959258,-0.0012425029549870301,0.9999917819165598,100
1743846732.076907,0.4,0.0,0.0,0.0,0.0,0.17381197683446295,0.7776463498831137,0.5991853521457251,-0.0010021214600723326,-1.2733397599012344e-06,0.003859052231959258,-0.0012425029549870301,0.9999917819165598,100
1743846732.0926383,0.4,0.0,0.0,0.0,0.0,0.16075845884701426,0.7776463498831137,0.5991853521457251,-0.0010021214600723326,-1.2733397599012344e-06,0.003859052231959258,-0.0012425029549870301,0.9999917819165598,100
1743846732.1180694,0.4,0.0,0.0,0.0,0.0,0.16075845884701426,0.8043135631675766,0.5992542328107143,-0.0010015817838722844,-2.3301323101100856e-05,0.003854488573232595,0.004049883011275533,0.9999843702890973,100
1743846732.124931,0.4,0.0,0.0,0.0,0.0,0.147835887531657,0.8043135631675766,0.5992542328107143,-0.0010015817838722844,-2.3301323101100856e-05,0.003854488573232595,0.004049883011275533,0.9999843702890973,100
1743846732.1315963,0.4,0.0,0.0,0.0,0.0,0.14839342801217464,0.8043135631675766,0.5992542328107143,-0.0010015817838722844,-2.3301323101100856e-05,0.003854488573232595,0.004049883011275533,0.9999843702890973,100
1743846732.1460478,0.4,0.0,0.0,0.0,0.0,0.14839342801217464,0.8174611972284259,0.5993948988142553,-0.0010014080652862335,-3.3263785565717616e-05,0.0038530745649757846,0.006754901992780071,0.9999697615473107,100
1743846732.150561,0.4,0.0,0.0,0.0,0.0,0.14839342801217464,0.8704394822280981,0.6007352443752055,-0.0010018495133460176,-7.903450850987665e-05,0.0038558739346973413,0.01865546028170996,0.9998185334306541,100
1743846732.1576905,0.4,0.0,0.0,0.0,0.0,0.13429758284104237,0.8704394822280981,0.6007352443752055,-0.0010018495133460176,-7.903450850987665e-05,0.0038558739346973413,0.01865546028170996,0.9998185334306541,100
1743846732.1642876,0.4,0.0,0.0,0.0,0.0,0.11888093858404783,0.8704394822280981,0.6007352443752055,-0.0010018495133460176,-7.903450850987665e-05,0.0038558739346973413,0.01865546028170996,0.9998185334306541,100
1743846732.1709442,0.4,0.0,0.0,0.0,0.0,0.10298685254039944,0.8704394822280981,0.6007352443752055,-0.0010018495133460176,-7.903450850987665e-05,0.0038558739346973413,0.01865546028170996,0.9998185334306541,100
1743846732.1774492,0.4,0.0,0.0,0.0,0.0,0.08756212650082763,0.8704394822280981,0.6007352443752055,-0.0010018495133460176,-7.903450850987665e-05,0.0038558739346973413,0.01865546028170996,0.9998185334306541,100
1743846732.1821434,0.4,0.0,0.0,0.0,0.0,0.08756212650082763,0.8839833286036133,0.6012767335107906,-0.0010020772692222527,-9.110240362653001e-05,0.003857215601032092,0.021408484735432075,0.9997633671872022,100
1743846732.1840591,0.4,0.0,0.0,0.0,0.0,0.07215885082976475,0.8839833286036133,0.6012767335107906,-0.0010020772692222527,-9.110240362653001e-05,0.003857215601032092,0.021408484735432075,0.9997633671872022,100
1743846732.1904883,0.4,0.0,0.0,0.0,0.0,0.05778469803232095,0.8839833286036133,0.6012767335107906,-0.0010020772692222527,-9.110240362653001e-05,0.003857215601032092,0.021408484735432075,0.9997633671872022,100
1743846732.2167864,0.4,0.0,0.0,0.0,0.0,0.05778469803232095,0.8970492374204333,0.6018652523643879,-0.0010009937992410713,-9.397497854083197e-05,0.0038495931009685,0.023588796059221876,0.9997143294472363,100
1743846732.2504005,0.4,0.0,0.0,0.0,0.0,0.046408784934391725,0.8970492374204333,0.6018652523643879,-0.0010009937992410713,-9.397497854083197e-05,0.0038495931009685,0.023588796059221876,0.9997143294472363,100
1743846732.2597024,0.4,0.0,0.0,0.0,0.0,0.039718990170161686,0.8970492374204333,0.6018652523643879,-0.0010009937992410713,-9.397497854083197e-05,0.0038495931009685,0.023588796059221876,0.9997143294472363,100
1743846732.2637498,0.4,0.0,0.0,0.0,0.0,0.039718990170161686,0.9101564067665229,0.6025026682633372,-0.001001589761416219,-0.00010298420060948631,0.0038537336268496558,0.02487345870113657,0.9996831744025857,100
1743846732.2821965,0.4,0.0,0.0,0.0,0.0,0.039718990170161686,0.9237183582325251,0.6031909040345962,-0.0010014030820613036,-0.00010655630382717398,0.003851757034904632,0.025864950721026816,0.9996580199936863,100
1743846732.2930977,0.4,0.0,0.0,0.0,0.0,0.04882661496875835,0.9237183582325251,0.6031909040345962,-0.0010014030820613036,-0.00010655630382717398,0.003851757034904632,0.025864950721026816,0.9996580199936863,100
1743846732.3150334,0.4,0.0,0.0,0.0,0.0,0.04882661496875835,0.9368876420184168,0.6038812504459378,-0.001001380630309117,-0.00010895973297652217,0.0038515105599952327,0.02652788289384462,0.9996406481447988,100
1743846732.3293335,0.4,0.0,0.0,0.0,0.0,0.045384933911457655,0.9368876420184168,0.6038812504459378,-0.001001380630309117,-0.00010895973297652217,0.0038515105599952327,0.02652788289384462,0.9996406481447988,100
1743846732.3484547,0.4,0.0,0.0,0.0,0.0,0.045384933911457655,0.9500558931318893,0.6045908064872983,-0.0010014666258184868,-0.00011197733268703477,0.0038521543916351783,0.02733527361824735,0.9996188929706339,100
1743846732.3645215,0.4,0.0,0.0,0.0,0.0,0.041171853846479534,0.9500558931318893,0.6045908064872983,-0.0010014666258184868,-0.00011197733268703477,0.0038521543916351783,0.02733527361824735,0.9996188929706339,100
1743846732.3834631,0.4,0.0,0.0,0.0,0.0,0.041171853846479534,0.9636255617652274,0.6053435138920736,-0.0010016710624548147,-0.00011494118811478675,0.0038536556377033616,0.028105497176603076,0.9995975275855805,100
1743846732.3995297,0.4,0.0,0.0,0.0,0.0,0.03713895137776824,0.9636255617652274,0.6053435138920736,-0.0010016710624548147,-0.00011494118811478675,0.0038536556377033616,0.028105497176603076,0.9995975275855805,100
1743846732.41456,0.4,0.0,0.0,0.0,0.0,0.03713895137776824,0.9767976335039774,0.606093354390835,-0.0010019615163103547,-0.00011823209071128019,0.0038556996836232762,0.02878344227932565,0.9995782275798504,100
1743846732.4301605,0.4,0.0,0.0,0.0,0.0,0.03359098985236422,0.9767976335039774,0.606093354390835,-0.0010019615163103547,-0.00011823209071128019,0.0038556996836232762,0.02878344227932565,0.9995782275798504,100
1743846732.4479225,0.4,0.0,0.0,0.0,0.0,0.03359098985236422,0.9899662302527276,0.6068601187595428,-0.0010020007048044677,-0.00012276311602217046,0.0038554380655073713,0.02938652899161758,0.9995606797190281,100
1743846732.4635315,0.4,0.0,0.0,0.0,0.0,0.030436242089753283,0.9899662302527276,0.6068601187595428,-0.0010020007048044677,-0.00012276311602217046,0.0038554380655073713,0.02938652899161758,0.9995606797190281,100
1743846732.4819474,0.4,0.0,0.0,0.0,0.0,0.030436242089753283,1.003501865423951,0.6076667404002115,-0.0010011043404162048,-0.0001205309274820277,0.003849036068819826,0.030112399055497722,0.9995391006942944,100
1743846732.4914663,0.4,0.0,0.0,0.0,0.0,0.026637447356510847,1.003501865423951,0.6076667404002115,-0.0010011043404162048,-0.0001205309274820277,0.003849036068819826,0.030112399055497722,0.9995391006942944,100
1743846732.5151894,0.4,0.0,0.0,0.0,0.0,0.026637447356510847,1.0166650229392604,0.6084669703101688,-0.0010015394233557282,-0.0001254347399798972,0.0038522168282792155,0.03062155461585845,0.9995236190728771,100
1743846732.5235088,0.4,0.0,0.0,0.0,0.0,0.023974063285496013,1.0166650229392604,0.6084669703101688,-0.0010015394233557282,-0.0001254347399798972,0.0038522168282792155,0.03062155461585845,0.9995236190728771,100
1743846732.548198,0.4,0.0,0.0,0.0,0.0,0.023974063285496013,1.0298296572827814,0.6092799931667053,-0.0010014071332695648,-0.000126809504024058,0.0038511363358400756,0.031069744396338556,0.9995097916736078,100
1743846732.5636544,0.4,0.0,0.0,0.0,0.0,0.02162948466065881,1.0298296572827814,0.6092799931667053,-0.0010014071332695648,-0.000126809504024058,0.0038511363358400756,0.031069744396338556,0.9995097916736078,100
1743846732.583959,0.4,0.0,0.0,0.0,0.0,0.02162948466065881,1.0433955972969058,0.6101295615977639,-0.0010014008598004734,-0.00012817202576663329,0.0038510619666133087,0.03148313101938233,0.999496856100547,100
1743846732.5995007,0.4,0.0,0.0,0.0,0.0,0.03423913949357135,1.0433955972969058,0.6101295615977639,-0.0010014008598004734,-0.00012817202576663329,0.0038510619666133087,0.03148313101938233,0.999496856100547,100
1743846732.7220945,0.4,0.0,0.0,0.0,0.0,0.03423913949357135,1.0565651178509314,0.6109645344460789,-0.0010015149819503424,-0.0001294601063362501,0.0038519499511585256,0.03184298019428324,0.9994854527875836,100
1743846732.7397642,0.4,0.0,0.0,0.0,0.0,0.03237641040535592,1.0565651178509314,0.6109645344460789,-0.0010015149819503424,-0.0001294601063362501,0.0038519499511585256,0.03184298019428324,0.9994854527875836,100
1743846732.822612,0.4,0.0,0.0,0.0,0.0,0.03237641040535592,1.0964572767249268,0.6135760271678731,-0.0010021684920930828,-0.0001385615637452487,0.003856632358969462,0.03354629150590258,0.999429714143892,100
1743846732.8400187,0.4,0.0,0.0,0.0,0.0,0.02942567018477724,1.0964572767249268,0.6135760271678731,-0.0010021684920930828,-0.0001385615637452487,0.003856632358969462,0.03354629150590258,0.999429714143892,100
1743846732.8553402,0.4,0.0,0.0,0.0,0.0,0.026331245843533614,1.0964572767249268,0.6135760271678731,-0.0010021684920930828,-0.0001385615637452487,0.003856632358969462,0.03354629150590258,0.999429714143892,100
1743846732.8670604,0.4,0.0,0.0,0.0,0.0,0.023427139820089374,1.0964572767249268,0.6135760271678731,-0.0010021684920930828,-0.0001385615637452487,0.003856632358969462,0.03354629150590258,0.999429714143892,100
1743846732.9021397,0.4,0.0,0.0,0.0,0.0,0.023427139820089374,1.123146202154894,0.615404958505081,-0.001001487143615143,-0.00014138450249352337,0.0038511902881219755,0.034790013297494385,0.9993872139058751,100
1743846732.9147706,0.4,0.0,0.0,0.0,0.0,0.019821323453336905,1.123146202154894,0.615404958505081,-0.001001487143615143,-0.00014138450249352337,0.0038511902881219755,0.034790013297494385,0.9993872139058751,100
1743846732.9275298,0.4,0.0,0.0,0.0,0.0,0.016891973134330638,1.123146202154894,0.615404958505081,-0.001001487143615143,-0.00014138450249352337,0.0038511902881219755,0.034790013297494385,0.9993872139058751,100
1743846732.9901526,0.4,0.0,0.0,0.0,0.0,0.016891973134330638,1.149459631606974,0.6172671618989818,-0.0010014111416237238,-0.00014503610353975774,0.003850556325323583,0.035871863376896934,0.9993489688784312,100
1743846733.0068765,0.4,0.0,0.0,0.0,0.0,0.014041557815084968,1.149459631606974,0.6172671618989818,-0.0010014111416237238,-0.00014503610353975774,0.003850556325323583,0.035871863376896934,0.9993489688784312,100
1743846733.0098546,0.4,0.0,0.0,0.0,0.0,0.014041557815084968,1.1630172701051962,0.6182488895652783,-0.0010015555934236413,-0.00014702674513185303,0.0038516634331355183,0.0364250772740307,0.9993289532568917,100
1743846733.0217466,0.4,0.0,0.0,0.0,0.0,0.011205992062962737,1.1630172701051962,0.6182488895652783,-0.0010015555934236413,-0.00014702674513185303,0.0038516634331355183,0.0364250772740307,0.9993289532568917,100
1743846733.0321257,0.4,0.0,0.0,0.0,0.0,0.02367690336913486,1.1630172701051962,0.6182488895652783,-0.0010015555934236413,-0.00014702674513185303,0.0038516634331355183,0.0364250772740307,0.9993289532568917,100
1743846733.090514,0.4,0.0,0.0,0.0,0.0,0.02367690336913486,1.1893382901954401,0.6201950248658042,-0.0010019322465587982,-0.0001516216051982257,0.003854377202713508,0.037386745234728416,0.9992934264108924,100
1743846733.122125,0.4,0.0,0.0,0.0,0.0,0.02367690336913486,1.2028828519405421,0.6212164232952437,-0.0010019888557843692,-0.00015478957363663617,0.003854778072665081,0.03790586387057538,0.9992738674709871,100
1743846733.1901708,0.4,0.0,0.0,0.0,0.0,0.02367690336913486,1.2291639502358667,0.6232343288183063,-0.0010014635500570253,-0.00015607450146578765,0.0038504613644059034,0.0386152126950412,0.9992467237557239,100
1743846733.208248,0.4,0.0,0.0,0.0,0.0,0.02112212914595302,1.2291639502358667,0.6232343288183063,-0.0010014635500570253,-0.00015607450146578765,0.0038504613644059034,0.0386152126950412,0.9992467237557239,100
1743846733.2233727,0.4,0.0,0.0,0.0,0.0,0.01859649818925622,1.2291639502358667,0.6232343288183063,-0.0010014635500570253,-0.00015607450146578765,0.0038504613644059034,0.0386152126950412,0.9992467237557239,100
1743846733.2335851,0.4,0.0,0.0,0.0,0.0,0.015854906036765624,1.2291639502358667,0.6232343288183063,-0.0010014635500570253,-0.00015607450146578765,0.0038504613644059034,0.0386152126950412,0.9992467237557239,100
1743846733.2337766,0.4,0.0,0.0,0.0,0.0,0.015854906036765624,1.2558700211307903,0.625318064926335,-0.0010014360512794335,-0.0001581988000076791,0.0038502582304265807,0.03930596944918855,0.9992197912623418,100
1743846733.2414963,0.4,0.0,0.0,0.0,0.0,0.013631205338683602,1.2558700211307903,0.625318064926335,-0.0010014360512794335,-0.0001581988000076791,0.0038502582304265807,0.03930596944918855,0.9992197912623418,100
1743846733.2481327,0.4,0.0,0.0,0.0,0.0,0.012097148644684742,1.2558700211307903,0.625318064926335,-0.0010014360512794335,-0.0001581988000076791,0.0038502582304265807,0.03930596944918855,0.9992197912623418,100
1743846733.3114853,0.4,0.0,0.0,0.0,0.0,0.010528675429045977,1.2558700211307903,0.625318064926335,-0.0010014360512794335,-0.0001581988000076791,0.0038502582304265807,0.03930596944918855,0.9992197912623418,100
1743846733.3207436,0.4,0.0,0.0,0.0,0.0,0.00843881771094683,1.2558700211307903,0.625318064926335,-0.0010014360512794335,-0.0001581988000076791,0.0038502582304265807,0.03930596944918855,0.9992197912623418,100
1743846733.3217456,0.4,0.0,0.0,0.0,0.0,0.00843881771094683,1.2825808889176016,0.6274432676165448,-0.0010017912100069755,-0.00016150659907053188,0.0038528826710442,0.04010228866617263,0.999188138267502,100
1743846733.330047,0.4,0.0,0.0,0.0,0.0,0.006361694219784689,1.2825808889176016,0.6274432676165448,-0.0010017912100069755,-0.00016150659907053188,0.0038528826710442,0.04010228866617263,0.999188138267502,100
1743846733.3384395,0.4,0.0,0.0,0.0,0.0,0.020313284064819005,1.2825808889176016,0.6274432676165448,-0.0010017912100069755,-0.00016150659907053188,0.0038528826710442,0.04010228866617263,0.999188138267502,100
1743846733.342105,0.4,0.0,0.0,0.0,0.0,0.020313284064819005,1.2957333963794102,0.6285053192101713,-0.0010018572502065448,-0.0001647915364395797,0.003852820126619092,0.04046230711188739,0.9991736237131187,100
1743846733.3900933,0.4,0.0,0.0,0.0,0.0,0.020313284064819005,1.3224025220253495,0.6306916204400059,-0.0010016122674611945,-0.0001669382307262763,0.0038510751659696757,0.04130417626299992,0.9991391826842387,100
1743846733.4004328,0.4,0.0,0.0,0.0,0.0,0.018406035276964966,1.3224025220253495,0.6306916204400059,-0.0010016122674611945,-0.0001669382307262763,0.0038510751659696757,0.04130417626299992,0.9991391826842387,100
1743846733.4114413,0.4,0.0,0.0,0.0,0.0,0.01620262596399916,1.3224025220253495,0.6306916204400059,-0.0010016122674611945,-0.0001669382307262763,0.0038510751659696757,0.04130417626299992,0.9991391826842387,100
1743846733.4222658,0.4,0.0,0.0,0.0,0.0,0.013950412843746474,1.3224025220253495,0.6306916204400059,-0.0010016122674611945,-0.0001669382307262763,0.0038510751659696757,0.04130417626299992,0.9991391826842387,100
1743846733.458477,0.4,0.0,0.0,0.0,0.0,0.013950412843746474,1.3355477619400231,0.6317848128225116,-0.0010014396858351662,-0.00016775572281820358,0.0038498024905505054,0.04166313556127061,0.999124283567367,100
1743846733.5062602,0.4,0.0,0.0,0.0,0.0,0.012048044743469828,1.3355477619400231,0.6317848128225116,-0.0010014396858351662,-0.00016775572281820358,0.0038498024905505054,0.04166313556127061,0.999124283567367,100
1743846733.5213227,0.4,0.0,0.0,0.0,0.0,0.010160308630512932,1.3355477619400231,0.6317848128225116,-0.0010014396858351662,-0.00016775572281820358,0.0038498024905505054,0.04166313556127061,0.999124283567367,100
1743846733.5218167,0.4,0.0,0.0,0.0,0.0,0.010160308630512932,1.3622443074920438,0.634031722358039,-0.0010014674027439552,-0.00016931572492607803,0.003850039267375358,0.0422040935571742,0.9991015779273109,100
1743846733.5320675,0.4,0.0,0.0,0.0,0.0,0.009167434350150909,1.3622443074920438,0.634031722358039,-0.0010014674027439552,-0.00016931572492607803,0.003850039267375358,0.0422040935571742,0.9991015779273109,100
1743846733.5740042,0.4,0.0,0.0,0.0,0.0,0.009167434350150909,1.3885528184013747,0.6362669605831591,-0.0010018655106271632,-0.00017077611242744255,0.003853102236068272,0.042546968324013404,0.9990870231992374,100
1743846733.5778596,0.4,0.0,0.0,0.0,0.0,0.009167434350150909,1.4152233724491516,0.638554491362554,-0.0010011388634327337,-0.00017086836815110803,0.003847326898104474,0.04307965596129849,0.9990642182172256,100
1743846733.5933683,0.4,0.0,0.0,0.0,0.0,0.008214173677479956,1.4152233724491516,0.638554491362554,-0.0010011388634327337,-0.00017086836815110803,0.003847326898104474,0.04307965596129849,0.9990642182172256,100
1743846733.6074173,0.4,0.0,0.0,0.0,0.0,0.007284055959793715,1.4152233724491516,0.638554491362554,-0.0010011388634327337,-0.00017086836815110803,0.003847326898104474,0.04307965596129849,0.9990642182172256,100
1743846733.616993,0.4,0.0,0.0,0.0,0.0,0.023140518694957847,1.4152233724491516,0.638554491362554,-0.0010011388634327337,-0.00017086836815110803,0.003847326898104474,0.04307965596129849,0.9990642182172256,100
1743846733.6825283,0.4,0.0,0.0,0.0,0.0,0.023140518694957847,1.4283632963958492,0.639693237111099,-0.0010015314348888957,-0.00017446058189969383,0.003850089974968827,0.043334619575733146,0.9990531803247096,100
1743846733.6926732,0.4,0.0,0.0,0.0,0.0,0.021387290370866337,1.4283632963958492,0.639693237111099,-0.0010015314348888957,-0.00017446058189969383,0.003850089974968827,0.043334619575733146,0.9990531803247096,100
1743846733.7031913,0.4,0.0,0.0,0.0,0.0,0.020036901865988856,1.4283632963958492,0.639693237111099,-0.0010015314348888957,-0.00017446058189969383,0.003850089974968827,0.043334619575733146,0.9990531803247096,100
1743846733.7578819,0.4,0.0,0.0,0.0,0.0,0.020036901865988856,1.4550532761377883,0.6420214627072245,-0.0010014046369182968,-0.0001750661219207471,0.003849244940974138,0.0436593956391917,0.9990390431998432,100
1743846733.790105,0.4,0.0,0.0,0.0,0.0,0.020036901865988856,1.4817527950534273,0.644365822975677,-0.001001668506828049,-0.00017579819241634727,0.0038513590850391202,0.043909749789688306,0.9990280626697133,100
1743846733.8945856,0.4,0.0,0.0,0.0,0.0,0.020036901865988856,1.5080480033243893,0.646686927603709,-0.0010020675726600606,-0.00017923568334215397,0.0038539503628482377,0.044116246017773454,0.9990189546642596,100
1743846734.0580926,0.4,0.0,0.0,0.0,0.0,0.020036901865988856,1.5745308383795704,0.6526897952036084,-0.0010015418411049824,-0.00018333155654217753,0.0038500164938971237,0.04587466369080392,0.9989397674503667,100
1743846734.0670354,0.4,0.0,0.0,0.0,0.0,0.019151336537834435,1.5745308383795704,0.6526897952036084,-0.0010015418411049824,-0.00018333155654217753,0.0038500164938971237,0.04587466369080392,0.9989397674503667,100
1743846734.0780165,0.4,0.0,0.0,0.0,0.0,0.018306181294613397,1.5745308383795704,0.6526897952036084,-0.0010015418411049824,-0.00018333155654217753,0.0038500164938971237,0.04587466369080392,0.9989397674503667,100
