time,cmd_lin_x,cmd_lin_y,cmd_lin_z,cmd_ang_x,cmd_ang_y,cmd_ang_z,odom_pos_x,odom_pos_y,odom_pos_z,odom_ori_x,odom_ori_y,odom_ori_z,odom_ori_w
1743855945.8334153,0.4,0.0,0.0,0.0,0.0,0.11379803164249282,0.5071315823540024,0.9917051642101236,-0.0010014944951546104,-0.0004796536733887787,0.003823626201336744,0.12396479345638894,0.9922791340133787
1743855945.8467188,0.4,0.0,0.0,0.0,0.0,0.13350671646857026,0.5071315823540024,0.9917051642101236,-0.0010014944951546104,-0.0004796536733887787,0.003823626201336744,0.12396479345638894,0.9922791340133787
1743855945.8713853,0.4,0.0,0.0,0.0,0.0,0.13350671646857026,0.5144852559748863,0.9935716259114664,-0.0010015075519834715,-0.00047688257883320633,0.0038239735434827007,0.1241605088797221,0.992254663805655
1743855945.8796844,0.4,0.0,0.0,0.0,0.0,0.13255106006933431,0.5144852559748863,0.9935716259114664,-0.0010015075519834715,-0.00047688257883320633,0.0038239735434827007,0.1241605088797221,0.992254663805655
1743855945.900189,0.4,0.0,0.0,0.0,0.0,0.13255106006933431,0.5221350406236648,0.9955386626642685,-0.0010016689160635209,-0.00048447001944887017,0.003824513482631265,0.12693140644574766,0.9919040056593812
1743855945.9128041,0.4,0.0,0.0,0.0,0.0,0.11784990191498945,0.5221350406236648,0.9955386626642685,-0.0010016689160635209,-0.00048447001944887017,0.003824513482631265,0.12693140644574766,0.9919040056593812
1743855945.9330642,0.4,0.0,0.0,0.0,0.0,0.11784990191498945,0.5303502241750854,0.997707278256377,-0.0010015744590080346,-0.0004976668766914719,0.0038221188902481168,0.13023268094756302,0.9914759667022087
1743855945.944834,0.4,0.0,0.0,0.0,0.0,0.1003182977884271,0.5303502241750854,0.997707278256377,-0.0010015744590080346,-0.0004976668766914719,0.0038221188902481168,0.13023268094756302,0.9914759667022087
1743855945.9674194,0.4,0.0,0.0,0.0,0.0,0.1003182977884271,0.5393672898026625,1.0001463957139778,-0.0010017049949894268,-0.0005171387973294494,0.0038200767143847627,0.13176057500464144,0.9912740743385791
1743855945.978672,0.4,0.0,0.0,0.0,0.0,0.15503226475359724,0.5393672898026625,1.0001463957139778,-0.0010017049949894268,-0.0005171387973294494,0.0038200767143847627,0.13176057500464144,0.9912740743385791
1743855946.0005448,0.4,0.0,0.0,0.0,0.0,0.15503226475359724,0.5486032821568728,1.002641009285983,-0.0010019258382521698,-0.0005163497272637042,0.0038193027870833517,0.12988436139578668,0.9915216583484138
1743855946.0130293,0.4,0.0,0.0,0.0,0.0,0.16528955946550153,0.5486032821568728,1.002641009285983,-0.0010019258382521698,-0.0005163497272637042,0.0038193027870833517,0.12988436139578668,0.9915216583484138
1743855946.0331488,0.4,0.0,0.0,0.0,0.0,0.16528955946550153,0.5583914876847288,1.0052159837527757,-0.0010019985208641197,-0.0005012031196617534,0.0038218895008053483,0.1260173204274375,0.9920205526642909
1743855946.044393,0.4,0.0,0.0,0.0,0.0,0.1862909011477331,0.5583914876847288,1.0052159837527757,-0.0010019985208641197,-0.0005012031196617534,0.0038218895008053483,0.1260173204274375,0.9920205526642909
1743855946.068472,0.4,0.0,0.0,0.0,0.0,0.1862909011477331,0.5690678500970343,1.0079317821831497,-0.0010023403586413154,-0.0004868376005649968,0.003826732751793446,0.1223318969113834,0.9924817510179519
1743855946.0808957,0.4,0.0,0.0,0.0,0.0,0.20632189302878304,0.5690678500970343,1.0079317821831497,-0.0010023403586413154,-0.0004868376005649968,0.003826732751793446,0.1223318969113834,0.9924817510179519
1743855946.105434,0.4,0.0,0.0,0.0,0.0,0.20632189302878304,0.5799044171890547,1.0106344725764693,-0.0010021099480465173,-0.00047515531589528286,0.003827366674407586,0.12151248193427668,0.9925824107981854
1743855946.1151042,0.4,0.0,0.0,0.0,0.0,0.21094276572730994,0.5799044171890547,1.0106344725764693,-0.0010021099480465173,-0.00047515531589528286,0.003827366674407586,0.12151248193427668,0.9925824107981854
1743855946.1337707,0.4,0.0,0.0,0.0,0.0,0.21094276572730994,0.5911213663840583,1.0134542771202726,-0.0010013520715431573,-0.0004791140192536953,0.003822492878052314,0.12460051941616149,0.9921995109649957
1743855946.1437578,0.4,0.0,0.0,0.0,0.0,0.19459217741673213,0.5911213663840583,1.0134542771202726,-0.0010013520715431573,-0.0004791140192536953,0.003822492878052314,0.12460051941616149,0.9921995109649957
1743855946.1685057,0.4,0.0,0.0,0.0,0.0,0.19459217741673213,0.6031550982625767,1.0165943086561149,-0.0010016029269813397,-0.0004999384823947219,0.0038217778958490075,0.1302438717572266,0.9914744968706537
1743855946.1810367,0.4,0.0,0.0,0.0,0.0,0.1645366819410847,0.6031550982625767,1.0165943086561149,-0.0010016029269813397,-0.0004999384823947219,0.0038217778958490075,0.1302438717572266,0.9914744968706537
1743855946.2011912,0.4,0.0,0.0,0.0,0.0,0.1645366819410847,0.6153225662059881,1.0199199627678641,-0.0010015479750925121,-0.0005227767612527074,0.003818162190131799,0.13571288956984992,0.9907407127733016
1743855946.2131877,0.4,0.0,0.0,0.0,0.0,-1.0,0.6153225662059881,1.0199199627678641,-0.0010015479750925121,-0.0005227767612527074,0.003818162190131799,0.13571288956984992,0.9907407127733016
1743855946.2340868,0.4,0.0,0.0,0.0,0.0,-1.0,0.6278748482703463,1.0234780887027137,-0.0010026196177734537,-0.0005388859741204846,0.0038250682007098585,0.1388547913092019,0.9903052182966849
1743855946.2437654,0.4,0.0,0.0,0.0,0.0,-1.0,0.6278748482703463,1.0234780887027137,-0.0010026196177734537,-0.0005388859741204846,0.0038250682007098585,0.1388547913092019,0.9903052182966849
1743855946.2691152,0.4,0.0,0.0,0.0,0.0,-1.0,0.6407412093256871,1.0271889292205307,-0.0010031564213699232,-0.0005501955825362505,0.00382835387940741,0.14060196610683667,0.9900586488275769
1743855946.2794337,0.4,0.0,0.0,0.0,0.0,-1.0,0.6407412093256871,1.0271889292205307,-0.0010031564213699232,-0.0005501955825362505,0.00382835387940741,0.14060196610683667,0.9900586488275769
1743855946.3014004,0.4,0.0,0.0,0.0,0.0,-1.0,0.6531344649254187,1.0307628727054399,-0.0010034031756450366,-0.0005416382442547113,0.003830222941878416,0.13786890621133668,0.9904429315817835
1743855946.3109894,0.4,0.0,0.0,0.0,0.0,-1.0,0.6531344649254187,1.0307628727054399,-0.0010034031756450366,-0.0005416382442547113,0.003830222941878416,0.13786890621133668,0.9904429315817835
1743855946.3345156,0.4,0.0,0.0,0.0,0.0,-1.0,0.6654915051055588,1.034169165044465,-0.0010035277177288075,-0.00050741576905962,0.003836459523400525,0.1286595205716442,0.9916812753469925
1743855946.3438492,0.4,0.0,0.0,0.0,0.0,-1.0,0.6654915051055588,1.034169165044465,-0.0010035277177288075,-0.00050741576905962,0.003836459523400525,0.1286595205716442,0.9916812753469925
1743855946.3686845,0.4,0.0,0.0,0.0,0.0,-1.0,0.6781972054485511,1.037368173210713,-0.0010022334573965563,-0.0004475277999792579,0.0038340806829960995,0.11625134644503324,0.9932123257359934
1743855946.3787665,0.4,0.0,0.0,0.0,0.0,-1.0,0.6781972054485511,1.037368173210713,-0.0010022334573965563,-0.0004475277999792579,0.0038340806829960995,0.11625134644503324,0.9932123257359934
1743855946.4016292,0.4,0.0,0.0,0.0,0.0,-1.0,0.6906929101631406,1.0401806229871005,-0.0010026282223881099,-0.0003995029652348377,0.0038419098790203987,0.10369880845320557,0.9946012453497369
1743855946.410991,0.4,0.0,0.0,0.0,0.0,-1.0,0.6906929101631406,1.0401806229871005,-0.0010026282223881099,-0.0003995029652348377,0.0038419098790203987,0.10369880845320557,0.9946012453497369
1743855946.4341087,0.4,0.0,0.0,0.0,0.0,-1.0,0.7035711059615913,1.0427176902378825,-0.0010029391389515772,-0.0003475521391272027,0.0038482500518378943,0.0893603495228931,0.9959918664889768
1743855946.4445362,0.4,0.0,0.0,0.0,0.0,-0.9627710894320893,0.7035711059615913,1.0427176902378825,-0.0010029391389515772,-0.0003475521391272027,0.0038482500518378943,0.0893603495228931,0.9959918664889768
1743855946.4680557,0.4,0.0,0.0,0.0,0.0,-0.9627710894320893,0.7172731556993278,1.0449754712341184,-0.0010040489001086304,-0.00028476354407729754,0.00386320333087991,0.07257456298521982,0.997355466910997
1743855946.4778438,0.4,0.0,0.0,0.0,0.0,-0.876033614545205,0.7172731556993278,1.0449754712341184,-0.0010040489001086304,-0.00028476354407729754,0.00386320333087991,0.07257456298521982,0.997355466910997
1743855946.502905,0.4,0.0,0.0,0.0,0.0,-0.876033614545205,0.7306542839130796,1.0467275384602641,-0.0010041881790030412,-0.0002243405981348075,0.003868136119093983,0.056703574820650894,0.998383539426016
1743855946.5126166,0.4,0.0,0.0,0.0,0.0,-0.8764147441114918,0.7306542839130796,1.0467275384602641,-0.0010041881790030412,-0.0002243405981348075,0.003868136119093983,0.056703574820650894,0.998383539426016
1743855946.5344846,0.4,0.0,0.0,0.0,0.0,-0.8764147441114918,0.7440151018525061,1.048058518955233,-0.0010037392121011908,-0.00017507008866370525,0.00386600930798213,0.0417873645155889,0.9991190316920882
1743855946.5447326,0.4,0.0,0.0,0.0,0.0,-0.7997635777256377,0.7440151018525061,1.048058518955233,-0.0010037392121011908,-0.00017507008866370525,0.00386600930798213,0.0417873645155889,0.9991190316920882
1743855946.5699005,0.4,0.0,0.0,0.0,0.0,-0.7997635777256377,0.7578020145389655,1.0490672632004947,-0.001004271401657715,-0.00010999596327153326,0.003873233035662569,0.026609489492967483,0.9996383951387937
1743855946.5795813,0.4,0.0,0.0,0.0,0.0,-0.7215505771845833,0.7578020145389655,1.0490672632004947,-0.001004271401657715,-0.00010999596327153326,0.003873233035662569,0.026609489492967483,0.9996383951387937
1743855946.6020374,0.4,0.0,0.0,0.0,0.0,-0.7215505771845833,0.7712061839145185,1.0497279792941192,-0.0010034873193309618,-6.0626800844548126e-05,0.003867589878843887,0.013175629420363513,0.999905715986411
1743855946.611823,0.4,0.0,0.0,0.0,0.0,-0.6515659052525937,0.7712061839145185,1.0497279792941192,-0.0010034873193309618,-6.0626800844548126e-05,0.003867589878843887,0.013175629420363513,0.999905715986411
1743855946.6347601,0.4,0.0,0.0,0.0,0.0,-0.6515659052525937,0.7845983974539495,1.049935200023669,-0.001003888801041599,-1.495434977499754e-05,0.003871560141208244,0.0012003507413790016,0.9999917849445255
